Customer_Product_ID,Customer_ID,Product_Name,Product_Category,Opted_Date,Product_Status,Acquisition_Channel,Employee_ID,Amount
CP_000287,CUST_02122,Home Loan,Loan,29-11-2025,Active,Employee,EMP_0412,948000
CP_000288,CUST_02122,Recurring Deposit,Investment,12-01-2026,Active,Employee,EMP_0486,178000
CP_000289,CUST_02123,Savings Account,Account,10-08-2024,Active,Online,EMP_0366,28900
CP_000290,CUST_02123,Auto Loan,Loan,21-08-2025,Active,Employee,EMP_0425,511000
CP_000291,CUST_02123,Debit Card,Card,08-09-2024,Active,Internet Banking,EMP_0194,34700
CP_000292,CUST_02123,Current Account,Account,03-06-2024,Active,Employee,EMP_0235,79000
CP_000293,CUST_02123,Fixed Deposit,Investment,11-04-2025,Active,Mobile App,EMP_0407,2156000
CP_000294,CUST_02124,Personal Loan,Loan,10-06-2024,Active,Online,EMP_0321,628000
CP_000295,CUST_02124,Debit Card,Card,08-11-2023,Active,Mobile App,EMP_0195,236000
CP_000296,CUST_02124,Savings Account,Account,29-07-2026,Closed,Branch,EMP_0352,44900
CP_000297,CUST_02124,Current Account,Account,12-12-2025,Active,Internet Banking,EMP_0228,53600
CP_000298,CUST_02124,Home Loan,Loan,22-05-2022,Active,Online,EMP_0314,663000
CP_000299,CUST_02124,Credit Card,Card,14-03-2024,Closed,Branch,EMP_0390,187200
CP_000300,CUST_02125,Home Loan,Loan,19-09-2025,Active,Mobile App,EMP_0170,412000
CP_000301,CUST_02125,Credit Card,Card,14-11-2024,Active,Mobile App,EMP_0195,112600
CP_000302,CUST_02125,Recurring Deposit,Investment,05-02-2026,Active,Employee,EMP_0313,215000
CP_000303,CUST_02125,Mutual Fund,Investment,11-01-2023,Active,Internet Banking,EMP_0333,219000
CP_000304,CUST_02126,Debit Card,Card,01-08-2026,Active,Online,EMP_0401,54100
CP_000305,CUST_02126,Insurance,Insurance,23-03-2026,Closed,Branch,EMP_0458,54000
CP_000306,CUST_02126,Mutual Fund,Investment,22-05-2026,Active,Branch,EMP_0103,338000
CP_000307,CUST_02127,Auto Loan,Loan,02-06-2025,Active,Employee,EMP_0492,401000
CP_000308,CUST_02127,Mutual Fund,Investment,27-08-2025,Active,Branch,EMP_0164,576000
CP_000309,CUST_02128,Auto Loan,Loan,14-03-2025,Active,Branch,EMP_0203,1656000
CP_000310,CUST_02129,Insurance,Insurance,11-06-2026,Active,Online,EMP_0480,265800
CP_000311,CUST_02130,Insurance,Insurance,25-06-2026,Active,Branch,EMP_0195,345500
CP_000312,CUST_02130,Mutual Fund,Investment,15-02-2026,Active,Branch,EMP_0497,79000
CP_000313,CUST_02131,Auto Loan,Loan,31-07-2026,Active,Mobile App,EMP_0239,1030000
CP_000314,CUST_02131,Credit Card,Card,08-12-2025,Active,Branch,EMP_0435,137200
CP_000315,CUST_02132,Recurring Deposit,Investment,14-01-2026,Active,Employee,EMP_0003,461000
CP_000316,CUST_02132,Debit Card,Card,18-05-2026,Active,Branch,EMP_0403,187800
CP_000317,CUST_02132,Credit Card,Card,28-07-2026,Active,Internet Banking,EMP_0494,194900
CP_000318,CUST_02133,Credit Card,Card,18-03-2025,Active,Online,EMP_0252,186500
CP_000319,CUST_02134,Savings Account,Account,21-09-2025,Active,Employee,EMP_0017,30300
CP_000320,CUST_02134,Fixed Deposit,Investment,13-08-2025,Active,Branch,EMP_0269,302000
CP_000321,CUST_02135,Personal Loan,Loan,09-07-2026,Active,Branch,EMP_0238,130000
CP_000322,CUST_02136,Auto Loan,Loan,28-03-2025,Closed,Online,EMP_0326,3123000
CP_000323,CUST_02137,Savings Account,Account,02-05-2024,Active,Mobile App,EMP_0175,46500
CP_000324,CUST_02137,Recurring Deposit,Investment,20-05-2022,Closed,Mobile App,EMP_0478,77000
CP_000325,CUST_02138,Debit Card,Card,22-08-2024,Active,Online,EMP_0154,153600
CP_000326,CUST_02138,Debit Card,Card,08-11-2024,Active,Mobile App,EMP_0015,249300
CP_000327,CUST_02138,Home Loan,Loan,26-12-2025,Active,Employee,EMP_0419,841000
CP_000328,CUST_02138,Insurance,Insurance,13-11-2025,Closed,Employee,EMP_0274,11200
CP_000329,CUST_02139,Home Loan,Loan,23-07-2025,Closed,Employee,EMP_0460,322000
CP_000330,CUST_02139,Debit Card,Card,11-05-2025,Active,Employee,EMP_0424,44400
CP_000331,CUST_02139,Recurring Deposit,Investment,22-09-2025,Active,Branch,EMP_0329,383000
CP_000332,CUST_02140,Recurring Deposit,Investment,08-09-2022,Active,Branch,EMP_0234,443000
CP_000333,CUST_02140,Fixed Deposit,Investment,20-10-2024,Closed,Employee,EMP_0258,1339000
CP_000334,CUST_02140,Auto Loan,Loan,21-02-2024,Active,Employee,EMP_0205,770000
CP_000335,CUST_02141,Recurring Deposit,Investment,19-05-2024,Active,Employee,EMP_0014,715000
CP_000336,CUST_02141,Personal Loan,Loan,23-04-2025,Active,Online,EMP_0290,2674000
CP_000337,CUST_02142,Home Loan,Loan,13-12-2024,Closed,Mobile App,EMP_0356,922000
CP_000338,CUST_02142,Current Account,Account,10-01-2025,Closed,Internet Banking,EMP_0189,8400
CP_000339,CUST_02143,Insurance,Insurance,02-08-2024,Active,Mobile App,EMP_0124,208000
CP_000340,CUST_02143,Savings Account,Account,01-03-2024,Active,Online,EMP_0185,83700
CP_000341,CUST_02144,Insurance,Insurance,30-08-2023,Active,Online,EMP_0032,422500
CP_000342,CUST_02144,Recurring Deposit,Investment,04-05-2025,Active,Employee,EMP_0341,223000
CP_000343,CUST_02144,Personal Loan,Loan,19-12-2022,Active,Employee,EMP_0007,1323000
CP_000344,CUST_02144,Debit Card,Card,14-12-2023,Active,Employee,EMP_0443,188000
CP_000345,CUST_02145,Home Loan,Loan,11-09-2025,Active,Internet Banking,EMP_0027,234000
CP_000346,CUST_02145,Current Account,Account,02-08-2026,Active,Mobile App,EMP_0278,96000
CP_000347,CUST_02146,Recurring Deposit,Investment,31-10-2025,Active,Online,EMP_0201,589000
CP_000348,CUST_02146,Current Account,Account,08-11-2024,Active,Employee,EMP_0304,5900
CP_000349,CUST_02146,Current Account,Account,30-09-2024,Active,Internet Banking,EMP_0109,57600
CP_000350,CUST_02147,Credit Card,Card,29-01-2025,Active,Employee,EMP_0404,32200
CP_000351,CUST_02147,Mutual Fund,Investment,14-09-2024,Closed,Employee,EMP_0293,534000
CP_000352,CUST_02147,Insurance,Insurance,07-09-2024,Active,Employee,EMP_0096,237900
CP_000353,CUST_02147,Insurance,Insurance,20-01-2025,Active,Branch,EMP_0233,386300
CP_000354,CUST_02148,Debit Card,Card,27-09-2025,Active,Branch,EMP_0324,245600
CP_000355,CUST_02148,Home Loan,Loan,16-06-2025,Active,Mobile App,EMP_0411,1705000
CP_000356,CUST_02148,Insurance,Insurance,28-11-2024,Active,Branch,EMP_0266,281200
CP_000357,CUST_02149,Insurance,Insurance,09-10-2023,Active,Branch,EMP_0082,123900
CP_000358,CUST_02150,Auto Loan,Loan,17-09-2023,Active,Mobile App,EMP_0351,537000
CP_000359,CUST_02150,Recurring Deposit,Investment,09-08-2022,Active,Employee,EMP_0477,451000
CP_000360,CUST_02150,Savings Account,Account,12-06-2025,Closed,Branch,EMP_0145,42100
CP_000361,CUST_02150,Mutual Fund,Investment,30-07-2026,Active,Mobile App,EMP_0410,332000
CP_000362,CUST_02151,Current Account,Account,19-11-2025,Active,Branch,EMP_0106,27800
CP_000363,CUST_02151,Home Loan,Loan,07-12-2025,Active,Branch,EMP_0123,2257000
CP_000364,CUST_02151,Recurring Deposit,Investment,31-07-2026,Closed,Mobile App,EMP_0187,995000
CP_000365,CUST_02152,Auto Loan,Loan,24-11-2023,Active,Mobile App,EMP_0229,4660000
CP_000366,CUST_02152,Debit Card,Card,16-12-2025,Active,Branch,EMP_0021,273500
CP_000367,CUST_02152,Fixed Deposit,Investment,25-08-2024,Active,Mobile App,EMP_0422,107000
CP_000368,CUST_02152,Recurring Deposit,Investment,13-10-2024,Active,Branch,EMP_0215,180000
CP_000369,CUST_02153,Personal Loan,Loan,16-01-2025,Closed,Employee,EMP_0368,297000
CP_000370,CUST_02153,Mutual Fund,Investment,25-07-2024,Active,Employee,EMP_0156,216000
CP_000371,CUST_02154,Current Account,Account,20-03-2026,Active,Internet Banking,EMP_0372,60300
CP_000372,CUST_02154,Credit Card,Card,13-05-2026,Active,Employee,EMP_0471,37800
CP_000373,CUST_02155,Home Loan,Loan,27-06-2026,Active,Employee,EMP_0194,1079000
CP_000374,CUST_02155,Credit Card,Card,24-03-2026,Active,Employee,EMP_0087,143400
CP_000375,CUST_02156,Insurance,Insurance,09-05-2026,Active,Employee,EMP_0470,82400
CP_000376,CUST_02157,Savings Account,Account,05-07-2026,Active,Mobile App,EMP_0116,48300
CP_000377,CUST_02158,Auto Loan,Loan,04-05-2026,Active,Employee,EMP_0224,139000
CP_000378,CUST_02158,Auto Loan,Loan,30-12-2025,Active,Employee,EMP_0449,956000
CP_000379,CUST_02159,Credit Card,Card,03-08-2024,Active,Mobile App,EMP_0386,96300
CP_000380,CUST_02159,Savings Account,Account,22-10-2023,Active,Branch,EMP_0090,25100
CP_000381,CUST_02160,Personal Loan,Loan,20-09-2023,Closed,Internet Banking,EMP_0440,5000000
CP_000382,CUST_02160,Auto Loan,Loan,26-08-2024,Active,Branch,EMP_0122,366000
CP_000383,CUST_02161,Debit Card,Card,09-10-2023,Active,Branch,EMP_0105,260100
CP_000384,CUST_02161,Personal Loan,Loan,13-01-2026,Active,Employee,EMP_0323,2799000
CP_000385,CUST_02162,Insurance,Insurance,14-05-2024,Active,Mobile App,EMP_0201,274000
CP_000386,CUST_02162,Home Loan,Loan,30-12-2024,Active,Mobile App,EMP_0361,1631000
CP_000387,CUST_02162,Auto Loan,Loan,09-03-2026,Closed,Employee,EMP_0439,526000
CP_000388,CUST_02162,Credit Card,Card,28-04-2025,Active,Mobile App,EMP_0429,56000
CP_000389,CUST_02163,Mutual Fund,Investment,09-03-2026,Closed,Branch,EMP_0013,333000
CP_000390,CUST_02164,Personal Loan,Loan,07-03-2026,Active,Mobile App,EMP_0092,1085000
CP_000391,CUST_02164,Recurring Deposit,Investment,28-07-2026,Active,Employee,EMP_0444,53000
CP_000392,CUST_02165,Current Account,Account,27-05-2026,Active,Mobile App,EMP_0335,61900
CP_000393,CUST_02165,Mutual Fund,Investment,13-02-2026,Active,Branch,EMP_0443,2543000
CP_000394,CUST_02166,Home Loan,Loan,19-12-2024,Active,Branch,EMP_0477,2268000
CP_000395,CUST_02166,Credit Card,Card,07-01-2025,Active,Mobile App,EMP_0373,160400
CP_000396,CUST_02166,Personal Loan,Loan,20-02-2024,Active,Branch,EMP_0203,311000
CP_000397,CUST_02167,Auto Loan,Loan,25-02-2025,Active,Mobile App,EMP_0264,5000000
CP_000398,CUST_02167,Fixed Deposit,Investment,08-02-2026,Active,Mobile App,EMP_0432,239000
CP_000399,CUST_02168,Home Loan,Loan,26-09-2025,Active,Internet Banking,EMP_0470,1197000
CP_000400,CUST_02169,Fixed Deposit,Investment,10-01-2024,Active,Online,EMP_0484,400000
CP_000401,CUST_02169,Mutual Fund,Investment,15-11-2024,Active,Branch,EMP_0235,538000
CP_000402,CUST_02169,Current Account,Account,06-03-2025,Active,Branch,EMP_0313,67600
CP_000403,CUST_02170,Home Loan,Loan,09-04-2024,Active,Branch,EMP_0452,265000
CP_000404,CUST_02170,Auto Loan,Loan,26-07-2026,Active,Branch,EMP_0158,2175000
CP_000405,CUST_02171,Home Loan,Loan,29-08-2022,Active,Employee,EMP_0180,130000
CP_000406,CUST_02172,Mutual Fund,Investment,10-03-2026,Active,Mobile App,EMP_0497,173000
CP_000407,CUST_02173,Current Account,Account,11-04-2024,Active,Employee,EMP_0134,31400
CP_000408,CUST_02173,Credit Card,Card,03-02-2024,Active,Mobile App,EMP_0085,208900
CP_000409,CUST_02173,Personal Loan,Loan,09-04-2024,Active,Mobile App,EMP_0284,663000
CP_000410,CUST_02173,Mutual Fund,Investment,16-05-2024,Active,Employee,EMP_0144,106000
CP_000411,CUST_02174,Current Account,Account,31-05-2026,Active,Mobile App,EMP_0416,94200
CP_000412,CUST_02175,Current Account,Account,26-06-2026,Active,Branch,EMP_0410,86100
CP_000413,CUST_02175,Auto Loan,Loan,22-03-2026,Closed,Employee,EMP_0308,683000
CP_000414,CUST_02176,Insurance,Insurance,14-09-2024,Active,Mobile App,EMP_0435,421500
CP_000415,CUST_02177,Auto Loan,Loan,18-12-2022,Active,Employee,EMP_0442,925000
CP_000416,CUST_02178,Recurring Deposit,Investment,13-07-2024,Active,Employee,EMP_0414,296000
CP_000417,CUST_02178,Insurance,Insurance,25-09-2024,Active,Branch,EMP_0303,238400
CP_000418,CUST_02179,Credit Card,Card,31-08-2025,Active,Branch,EMP_0445,9800
CP_000419,CUST_02180,Auto Loan,Loan,20-07-2026,Active,Mobile App,EMP_0048,1257000
CP_000420,CUST_02180,Auto Loan,Loan,12-10-2025,Active,Mobile App,EMP_0061,2194000
CP_000421,CUST_02180,Personal Loan,Loan,04-01-2023,Active,Online,EMP_0151,1106000
CP_000422,CUST_02181,Savings Account,Account,15-06-2025,Active,Online,EMP_0226,83500
CP_000423,CUST_02181,Credit Card,Card,08-04-2025,Active,Internet Banking,EMP_0364,274200
CP_000424,CUST_02181,Credit Card,Card,10-04-2025,Active,Mobile App,EMP_0272,291900
CP_000425,CUST_02182,Current Account,Account,27-07-2024,Active,Branch,EMP_0163,30400
CP_000426,CUST_02182,Recurring Deposit,Investment,02-08-2026,Closed,Mobile App,EMP_0344,398000
CP_000427,CUST_02182,Mutual Fund,Investment,29-05-2026,Active,Employee,EMP_0129,681000
CP_000428,CUST_02183,Debit Card,Card,27-11-2024,Active,Mobile App,EMP_0030,211500
CP_000429,CUST_02183,Current Account,Account,31-01-2025,Active,Branch,EMP_0202,43600
CP_000430,CUST_02183,Debit Card,Card,16-08-2025,Active,Mobile App,EMP_0336,54500
CP_000431,CUST_02184,Recurring Deposit,Investment,02-07-2025,Active,Branch,EMP_0248,346000
CP_000432,CUST_02184,Personal Loan,Loan,27-01-2026,Active,Mobile App,EMP_0286,322000
CP_000433,CUST_02185,Insurance,Insurance,20-12-2024,Active,Employee,EMP_0053,306700
CP_000434,CUST_02186,Fixed Deposit,Investment,31-01-2025,Active,Branch,EMP_0335,668000
CP_000435,CUST_02187,Credit Card,Card,30-08-2025,Active,Mobile App,EMP_0302,288800
CP_000436,CUST_02187,Insurance,Insurance,19-06-2026,Active,Branch,EMP_0129,455900
CP_000437,CUST_02187,Recurring Deposit,Investment,09-05-2026,Active,Employee,EMP_0346,483000
CP_000438,CUST_02188,Savings Account,Account,10-05-2024,Active,Mobile App,EMP_0298,54200
CP_000439,CUST_02188,Personal Loan,Loan,09-01-2026,Active,Employee,EMP_0405,382000
CP_000440,CUST_02189,Personal Loan,Loan,31-05-2025,Active,Branch,EMP_0472,702000
CP_000441,CUST_02189,Mutual Fund,Investment,17-08-2025,Active,Branch,EMP_0124,147000
CP_000442,CUST_02190,Current Account,Account,27-10-2022,Active,Employee,EMP_0104,57700
CP_000443,CUST_02190,Savings Account,Account,28-07-2025,Active,Branch,EMP_0136,18900
CP_000444,CUST_02190,Current Account,Account,13-07-2023,Active,Mobile App,EMP_0271,35600
CP_000445,CUST_02191,Personal Loan,Loan,02-08-2025,Active,Internet Banking,EMP_0298,696000
CP_000446,CUST_02192,Recurring Deposit,Investment,17-11-2025,Active,Online,EMP_0354,2280000
CP_000447,CUST_02193,Savings Account,Account,26-06-2026,Active,Employee,EMP_0356,82200
CP_000448,CUST_02193,Auto Loan,Loan,12-05-2026,Active,Branch,EMP_0370,1906000
CP_000449,CUST_02193,Fixed Deposit,Investment,06-07-2026,Active,Employee,EMP_0031,183000
CP_000450,CUST_02194,Mutual Fund,Investment,19-07-2024,Closed,Branch,EMP_0036,575000
CP_000451,CUST_02194,Home Loan,Loan,26-08-2025,Active,Branch,EMP_0073,1081000
CP_000452,CUST_02194,Personal Loan,Loan,02-02-2024,Active,Mobile App,EMP_0189,1523000
CP_000453,CUST_02195,Personal Loan,Loan,22-08-2025,Active,Online,EMP_0095,412000
CP_000454,CUST_02195,Fixed Deposit,Investment,01-01-2026,Active,Online,EMP_0488,272000
CP_000455,CUST_02195,Savings Account,Account,06-09-2025,Active,Mobile App,EMP_0488,36500
CP_000456,CUST_02196,Personal Loan,Loan,24-10-2023,Closed,Branch,EMP_0208,759000
CP_000457,CUST_02196,Current Account,Account,30-09-2022,Active,Employee,EMP_0132,5700
CP_000458,CUST_02197,Personal Loan,Loan,03-01-2025,Active,Mobile App,EMP_0255,975000
CP_000459,CUST_02198,Recurring Deposit,Investment,25-12-2025,Closed,Employee,EMP_0163,1889000
CP_000460,CUST_02198,Savings Account,Account,08-12-2025,Active,Online,EMP_0328,27800
CP_000461,CUST_02198,Savings Account,Account,30-03-2026,Active,Employee,EMP_0312,28500
CP_000462,CUST_02199,Current Account,Account,06-05-2026,Active,Internet Banking,EMP_0433,43900
CP_000463,CUST_02199,Savings Account,Account,10-07-2024,Active,Online,EMP_0398,45800
CP_000464,CUST_02200,Savings Account,Account,26-02-2025,Active,Employee,EMP_0124,100
CP_000465,CUST_02200,Auto Loan,Loan,28-07-2025,Active,Branch,EMP_0455,599000
CP_000466,CUST_02200,Home Loan,Loan,03-02-2026,Closed,Mobile App,EMP_0288,823000
CP_000467,CUST_02201,Home Loan,Loan,28-07-2025,Active,Employee,EMP_0387,566000
CP_000468,CUST_02201,Current Account,Account,27-02-2023,Active,Mobile App,EMP_0016,96400
CP_000469,CUST_02202,Mutual Fund,Investment,08-05-2026,Active,Branch,EMP_0089,974000
CP_000470,CUST_02202,Debit Card,Card,19-05-2025,Active,Mobile App,EMP_0223,10700
CP_000471,CUST_02202,Credit Card,Card,17-02-2026,Active,Mobile App,EMP_0357,68900
CP_000472,CUST_02203,Savings Account,Account,14-05-2024,Active,Mobile App,EMP_0192,83000
CP_000473,CUST_02203,Current Account,Account,21-08-2024,Active,Mobile App,EMP_0137,14400
CP_000474,CUST_02203,Debit Card,Card,24-11-2025,Active,Employee,EMP_0453,257900
CP_000475,CUST_02204,Fixed Deposit,Investment,25-01-2026,Active,Employee,EMP_0319,568000
CP_000476,CUST_02205,Recurring Deposit,Investment,06-04-2026,Active,Online,EMP_0136,313000
CP_000477,CUST_02205,Personal Loan,Loan,22-09-2023,Active,Employee,EMP_0295,544000
CP_000478,CUST_02205,Mutual Fund,Investment,27-11-2024,Active,Mobile App,EMP_0178,167000
CP_000479,CUST_02205,Home Loan,Loan,16-08-2025,Active,Internet Banking,EMP_0456,242000
CP_000480,CUST_02206,Current Account,Account,26-10-2024,Closed,Employee,EMP_0172,81400
CP_000481,CUST_02206,Fixed Deposit,Investment,19-01-2024,Closed,Employee,EMP_0111,357000
CP_000482,CUST_02207,Personal Loan,Loan,22-07-2025,Active,Employee,EMP_0117,484000
CP_000483,CUST_02207,Personal Loan,Loan,22-02-2025,Active,Internet Banking,EMP_0449,149000
CP_000484,CUST_02208,Mutual Fund,Investment,06-06-2026,Active,Mobile App,EMP_0403,178000
CP_000485,CUST_02209,Insurance,Insurance,13-12-2025,Active,Branch,EMP_0020,136300
CP_000486,CUST_02210,Debit Card,Card,13-09-2025,Active,Mobile App,EMP_0399,87800
CP_000487,CUST_02210,Recurring Deposit,Investment,28-05-2026,Active,Mobile App,EMP_0076,181000
CP_000488,CUST_02211,Insurance,Insurance,30-08-2025,Active,Employee,EMP_0062,186000
CP_000489,CUST_02211,Current Account,Account,19-05-2026,Active,Online,EMP_0228,56100
CP_000490,CUST_02211,Fixed Deposit,Investment,18-09-2025,Active,Internet Banking,EMP_0417,127000
CP_000491,CUST_02212,Credit Card,Card,23-07-2026,Active,Employee,EMP_0046,148100
CP_000492,CUST_02212,Auto Loan,Loan,15-06-2026,Active,Branch,EMP_0053,521000
CP_000493,CUST_02213,Fixed Deposit,Investment,06-12-2025,Active,Online,EMP_0191,737000
CP_000494,CUST_02213,Personal Loan,Loan,19-10-2024,Active,Branch,EMP_0055,1235000
CP_000495,CUST_02214,Mutual Fund,Investment,27-02-2023,Active,Internet Banking,EMP_0436,141000
CP_000496,CUST_02214,Insurance,Insurance,03-04-2026,Active,Branch,EMP_0196,306100
CP_000497,CUST_02214,Credit Card,Card,06-10-2024,Active,Online,EMP_0223,192100
CP_000498,CUST_02214,Debit Card,Card,05-10-2024,Active,Internet Banking,EMP_0185,90000
CP_000499,CUST_02215,Home Loan,Loan,03-02-2025,Closed,Branch,EMP_0310,1152000
CP_000500,CUST_02215,Credit Card,Card,30-05-2023,Active,Online,EMP_0336,258300
CP_000501,CUST_02215,Auto Loan,Loan,14-04-2024,Closed,Branch,EMP_0387,2013000
CP_000502,CUST_02216,Current Account,Account,02-03-2026,Active,Mobile App,EMP_0477,65300
CP_000503,CUST_02216,Debit Card,Card,03-08-2026,Active,Internet Banking,EMP_0065,162300
CP_000504,CUST_02217,Debit Card,Card,21-04-2025,Active,Branch,EMP_0366,257600
CP_000505,CUST_02218,Fixed Deposit,Investment,21-07-2026,Active,Internet Banking,EMP_0339,709000
CP_000506,CUST_02218,Savings Account,Account,16-04-2024,Active,Employee,EMP_0331,59300
CP_000507,CUST_02218,Fixed Deposit,Investment,31-01-2025,Active,Internet Banking,EMP_0124,78000
CP_000508,CUST_02219,Auto Loan,Loan,25-08-2024,Active,Employee,EMP_0086,288000
CP_000509,CUST_02220,Home Loan,Loan,26-02-2026,Active,Online,EMP_0271,1118000
CP_000510,CUST_02220,Recurring Deposit,Investment,05-02-2023,Active,Mobile App,EMP_0496,229000
CP_000511,CUST_02221,Auto Loan,Loan,15-05-2026,Closed,Mobile App,EMP_0204,2216000
CP_000512,CUST_02222,Personal Loan,Loan,14-10-2024,Closed,Online,EMP_0202,612000
CP_000513,CUST_02222,Credit Card,Card,10-11-2024,Closed,Branch,EMP_0253,178800
CP_000514,CUST_02222,Home Loan,Loan,15-06-2025,Closed,Internet Banking,EMP_0175,800000
CP_000515,CUST_02222,Savings Account,Account,24-10-2025,Active,Employee,EMP_0303,54500
CP_000516,CUST_02223,Auto Loan,Loan,05-01-2026,Active,Branch,EMP_0196,582000
CP_000517,CUST_02223,Insurance,Insurance,13-04-2026,Active,Mobile App,EMP_0456,202800
CP_000518,CUST_02224,Fixed Deposit,Investment,01-11-2025,Active,Employee,EMP_0379,445000
CP_000519,CUST_02224,Credit Card,Card,02-07-2025,Active,Online,EMP_0122,33100
CP_000520,CUST_02224,Recurring Deposit,Investment,25-01-2026,Active,Employee,EMP_0443,910000
CP_000521,CUST_02224,Credit Card,Card,15-08-2025,Active,Internet Banking,EMP_0471,20800
CP_000522,CUST_02225,Mutual Fund,Investment,01-07-2026,Active,Branch,EMP_0328,544000
